accountAgeDays,numItems,localTime,paymentMethod,paymentMethodAgeDays,label,ord__paymentMethod
2000.0,1.0,4.9,creditcard,15.0,0.0,0.0
588.0,1.0,5.02,creditcard,0.0,0.0,1.0
,,,,,,0.0
2000.0,1.0,4.06,paypal,0.0,0.0,0.0
1358.0,1.0,4.88,creditcard,0.0,0.0,0.0
5.0,1.0,4.9,paypal,5.0,0.0,0.0
770.0,1.0,4.96,paypal,0.0,0.0,1.0
646.0,1.0,4.75,creditcard,4.0,0.0,0.0
716.0,1.0,4.89,creditcard,0.0,0.0,0.0
2000.0,1.0,4.92,paypal,0.0,0.0,0.0
1188.0,1.0,4.97,creditcard,0.0,0.0,0.0
749.0,1.0,4.92,creditcard,0.0,0.0,0.0
18.0,1.0,4.74,creditcard,0.0,0.0,0.0
162.0,1.0,4.92,creditcard,152.0,0.0,0.0
1637.0,1.0,4.88,creditcard,742.0,0.0,0.0
45.0,1.0,4.97,creditcard,44.0,0.0,0.0
,,,,,,0.0
1623.0,1.0,2.95,storecredit,20.0,0.0,0.0
2000.0,1.0,5.03,creditcard,918.0,0.0,2.0
560.0,1.0,4.52,paypal,0.0,0.0,0.0
,,,,,,0.0
65.0,1.0,4.75,creditcard,64.0,0.0,0.0
2000.0,1.0,4.97,storecredit,1710.0,0.0,0.0
621.0,1.0,5.03,creditcard,0.0,0.0,0.0
1788.0,1.0,4.75,creditcard,0.0,0.0,0.0
1223.0,1.0,4.52,creditcard,0.0,0.0,1.0
,,,,,,1.0
,,,,,,1.0
1522.0,1.0,4.84,creditcard,666.0,0.0,1.0
43.0,1.0,4.88,paypal,0.0,0.0,1.0
2000.0,1.0,5.04,paypal,1606.0,0.0,1.0
22.0,1.0,4.89,creditcard,21.0,0.0,1.0
516.0,1.0,5.03,paypal,0.0,0.0,0.0
,,,,,,0.0
,,,,,,0.0
605.0,1.0,4.88,creditcard,530.0,0.0,1.0
806.0,1.0,4.92,creditcard,26.0,0.0,0.0
,,,,,,1.0
1269.0,1.0,4.51,creditcard,1.0,0.0,0.0
1646.0,1.0,4.96,creditcard,623.0,0.0,0.0
,,,,,,0.0
1.0,1.0,4.84,creditcard,0.0,1.0,0.0
,,,,,,2.0
530.0,2.0,4.97,creditcard,119.0,0.0,0.0
42.0,1.0,5.03,creditcard,0.0,0.0,0.0
,,,,,,0.0
1207.0,1.0,4.75,creditcard,0.0,0.0,1.0
,,,,,,0.0
3.0,1.0,4.51,creditcard,2.0,0.0,0.0
990.0,1.0,3.95,creditcard,96.0,0.0,0.0
1013.0,1.0,4.84,creditcard,73.0,0.0,0.0
2000.0,1.0,5.03,creditcard,1150.0,0.0,0.0
1186.0,1.0,5.04,creditcard,0.0,0.0,1.0
,,,,,,1.0
2000.0,1.0,4.96,paypal,0.0,0.0,0.0
853.0,1.0,5.03,creditcard,0.0,0.0,1.0
333.0,1.0,4.75,creditcard,0.0,0.0,0.0
516.0,1.0,4.92,creditcard,364.0,0.0,0.0
,,,,,,0.0
,,,,,,1.0
752.0,1.0,4.75,creditcard,4.0,0.0,1.0
,,,,,,0.0
99.0,1.0,4.97,creditcard,0.0,0.0,0.0
1889.0,1.0,4.75,paypal,0.0,0.0,0.0
,,,,,,0.0
9.0,2.0,4.88,creditcard,0.0,0.0,0.0
109.0,1.0,4.96,creditcard,0.0,0.0,0.0
2000.0,1.0,4.92,creditcard,1326.0,0.0,1.0
267.0,1.0,4.97,paypal,6.0,0.0,0.0
10.0,1.0,4.97,creditcard,9.0,0.0,1.0
596.0,1.0,4.52,creditcard,0.0,0.0,1.0
970.0,1.0,4.75,creditcard,797.0,0.0,0.0
336.0,1.0,2.95,creditcard,150.0,0.0,1.0
53.0,1.0,5.04,creditcard,0.0,0.0,1.0
2000.0,1.0,4.06,creditcard,1.0,0.0,0.0
,,,,,,1.0
1862.0,1.0,3.48,creditcard,0.0,0.0,1.0
53.0,1.0,4.74,paypal,0.0,0.0,0.0
136.0,1.0,4.89,creditcard,0.0,0.0,1.0
,,,,,,2.0
197.0,1.0,4.75,paypal,0.0,0.0,0.0
,,,,,,1.0
87.0,1.0,3.95,creditcard,31.0,0.0,1.0
2.0,1.0,4.46,creditcard,0.0,0.0,2.0
,,,,,,0.0
341.0,1.0,4.88,creditcard,0.0,0.0,0.0
2000.0,1.0,5.02,creditcard,1284.0,0.0,0.0
2.0,1.0,4.46,paypal,1.0,0.0,0.0
1729.0,1.0,5.03,creditcard,1.0,0.0,0.0
152.0,1.0,4.75,creditcard,131.0,0.0,0.0
71.0,1.0,4.9,creditcard,54.0,0.0,2.0
,,,,,,1.0
2000.0,1.0,4.89,creditcard,544.0,0.0,0.0
194.0,1.0,4.74,creditcard,170.0,0.0,1.0
2000.0,1.0,4.88,creditcard,154.0,0.0,0.0
19.0,2.0,4.52,paypal,0.0,0.0,0.0
2.0,1.0,4.96,creditcard,1.0,0.0,0.0
230.0,1.0,4.46,creditcard,230.0,0.0,0.0
225.0,1.0,3.58,creditcard,0.0,0.0,0.0
92.0,1.0,4.9,creditcard,0.0,0.0,0.0
833.0,1.0,4.92,paypal,0.0,0.0,1.0
,,,,,,1.0
76.0,1.0,4.52,creditcard,75.0,0.0,0.0
78.0,1.0,4.89,creditcard,0.0,0.0,0.0
115.0,1.0,4.89,creditcard,0.0,0.0,2.0
242.0,1.0,5.03,creditcard,2.0,0.0,0.0
40.0,1.0,3.95,creditcard,0.0,0.0,0.0
,,,,,,0.0
99.0,1.0,5.03,creditcard,99.0,0.0,0.0
2000.0,1.0,4.75,creditcard,148.0,0.0,1.0
1051.0,1.0,4.96,creditcard,356.0,0.0,0.0
1.0,3.0,4.97,creditcard,0.0,1.0,0.0
,,,,,,1.0
829.0,1.0,4.92,creditcard,0.0,0.0,0.0
937.0,1.0,4.92,creditcard,0.0,0.0,0.0
233.0,1.0,4.88,creditcard,233.0,0.0,0.0
7.0,1.0,5.04,paypal,0.0,0.0,1.0
128.0,1.0,4.92,creditcard,127.0,0.0,0.0
,,,,,,2.0
8.0,1.0,4.9,creditcard,8.0,0.0,1.0
392.0,1.0,4.84,creditcard,0.0,0.0,2.0
376.0,1.0,4.52,creditcard,0.0,0.0,1.0
,,,,,,0.0
2000.0,1.0,4.75,creditcard,0.0,0.0,0.0
,,,,,,0.0
45.0,1.0,4.52,creditcard,44.0,0.0,0.0
1709.0,1.0,4.88,paypal,0.0,0.0,0.0
,,,,,,0.0
388.0,1.0,5.04,storecredit,4.0,0.0,0.0
2000.0,1.0,4.52,creditcard,73.0,0.0,0.0
475.0,1.0,5.03,creditcard,0.0,0.0,0.0
116.0,1.0,4.92,creditcard,115.0,0.0,0.0
1636.0,1.0,5.02,creditcard,0.0,0.0,2.0
701.0,1.0,4.84,creditcard,549.0,0.0,2.0
180.0,1.0,4.75,creditcard,34.0,0.0,1.0
1544.0,1.0,4.74,creditcard,0.0,0.0,0.0
1558.0,1.0,4.75,creditcard,0.0,0.0,0.0
1562.0,1.0,5.02,creditcard,22.0,0.0,0.0
18.0,1.0,4.74,creditcard,0.0,0.0,0.0
1345.0,1.0,4.88,creditcard,0.0,0.0,0.0
1364.0,1.0,5.03,creditcard,0.0,0.0,1.0
410.0,1.0,4.9,creditcard,0.0,0.0,0.0
1.0,1.0,4.92,paypal,0.0,1.0,1.0
1168.0,1.0,4.74,creditcard,679.0,0.0,0.0
,,,,,,0.0
1070.0,1.0,4.84,creditcard,33.0,0.0,0.0
2000.0,1.0,4.97,paypal,175.0,0.0,0.0
,,,,,,0.0
131.0,1.0,4.92,creditcard,29.0,0.0,1.0
218.0,1.0,4.92,creditcard,0.0,0.0,0.0
1184.0,1.0,4.51,creditcard,0.0,0.0,0.0
87.0,1.0,4.9,paypal,1.0,0.0,0.0
951.0,1.0,4.84,creditcard,748.0,0.0,0.0
,,,,,,0.0
885.0,1.0,3.07,creditcard,79.0,0.0,0.0
2000.0,1.0,4.46,creditcard,1413.0,0.0,0.0
2000.0,1.0,5.02,paypal,484.0,0.0,0.0
1772.0,1.0,5.04,creditcard,166.0,0.0,0.0
690.0,1.0,5.03,creditcard,0.0,0.0,1.0
121.0,1.0,4.52,creditcard,16.0,0.0,1.0
1370.0,1.0,4.84,paypal,262.0,0.0,0.0
1359.0,1.0,5.04,creditcard,0.0,0.0,0.0
1189.0,1.0,4.84,paypal,1.0,0.0,2.0
509.0,1.0,4.97,creditcard,482.0,0.0,0.0
1412.0,1.0,5.04,creditcard,1.0,0.0,0.0
1078.0,1.0,4.88,paypal,0.0,0.0,0.0
88.0,1.0,4.92,paypal,0.0,0.0,0.0
2000.0,1.0,4.51,paypal,378.0,0.0,0.0
1158.0,1.0,4.9,creditcard,0.0,0.0,0.0
1288.0,1.0,4.92,creditcard,75.0,0.0,0.0
81.0,1.0,4.52,creditcard,81.0,0.0,1.0
1248.0,1.0,5.02,creditcard,0.0,0.0,0.0
572.0,1.0,4.92,creditcard,0.0,0.0,1.0
89.0,1.0,4.52,creditcard,88.0,0.0,1.0
11.0,1.0,4.46,creditcard,11.0,0.0,0.0
521.0,1.0,4.52,creditcard,259.0,0.0,2.0
2000.0,1.0,4.75,creditcard,265.0,0.0,0.0
14.0,1.0,4.52,creditcard,13.0,0.0,0.0
1266.0,1.0,4.97,creditcard,298.0,0.0,1.0
887.0,1.0,5.03,creditcard,0.0,0.0,0.0
,,,,,,0.0
278.0,1.0,4.88,creditcard,0.0,0.0,0.0
,,,,,,0.0
42.0,1.0,3.48,creditcard,0.0,0.0,0.0
184.0,1.0,4.75,creditcard,143.0,0.0,0.0
7.0,3.0,4.84,creditcard,0.0,0.0,0.0
4.0,1.0,5.03,creditcard,0.0,0.0,0.0
2000.0,1.0,4.52,creditcard,941.0,0.0,1.0
664.0,1.0,4.75,creditcard,0.0,0.0,0.0
132.0,1.0,3.95,creditcard,0.0,0.0,0.0
10.0,1.0,3.07,creditcard,10.0,0.0,1.0
1606.0,1.0,4.9,paypal,142.0,0.0,1.0
1673.0,1.0,4.51,creditcard,0.0,0.0,0.0
47.0,1.0,3.95,creditcard,3.0,0.0,2.0
845.0,1.0,4.84,creditcard,37.0,0.0,0.0
,,,,,,0.0
,,,,,,0.0
1801.0,1.0,4.75,creditcard,0.0,0.0,0.0
1989.0,5.0,4.88,creditcard,0.0,0.0,0.0
,,,,,,0.0
1887.0,1.0,4.97,paypal,368.0,0.0,0.0
79.0,1.0,4.84,creditcard,0.0,0.0,1.0
683.0,1.0,4.84,creditcard,0.0,0.0,0.0
,,,,,,0.0
217.0,1.0,4.92,creditcard,0.0,0.0,1.0
1657.0,1.0,5.02,creditcard,0.0,0.0,1.0
121.0,1.0,4.52,paypal,121.0,0.0,0.0
4.0,1.0,4.75,creditcard,3.0,0.0,0.0
3.0,1.0,5.03,creditcard,1.0,0.0,0.0
1599.0,1.0,4.96,paypal,0.0,0.0,0.0
434.0,1.0,4.9,paypal,0.0,0.0,2.0
1645.0,1.0,4.74,creditcard,126.0,0.0,1.0
1614.0,1.0,5.02,creditcard,336.0,0.0,0.0
1320.0,1.0,4.74,creditcard,0.0,0.0,0.0
199.0,1.0,4.75,creditcard,5.0,0.0,0.0
85.0,1.0,4.96,creditcard,0.0,0.0,0.0
2.0,1.0,4.88,creditcard,1.0,0.0,0.0
1052.0,1.0,4.46,creditcard,0.0,0.0,2.0
5.0,1.0,4.74,paypal,0.0,0.0,1.0
,,,,,,0.0
923.0,1.0,4.75,paypal,0.0,0.0,0.0
1543.0,1.0,4.06,creditcard,321.0,0.0,1.0
1443.0,1.0,4.9,creditcard,0.0,0.0,0.0
895.0,1.0,4.96,creditcard,0.0,0.0,1.0
62.0,1.0,4.52,paypal,61.0,0.0,0.0
2000.0,1.0,4.75,paypal,1091.0,0.0,0.0
78.0,1.0,4.52,paypal,77.0,0.0,1.0
1391.0,1.0,4.88,creditcard,187.0,0.0,0.0
788.0,1.0,5.02,creditcard,0.0,0.0,0.0
77.0,1.0,5.02,creditcard,0.0,0.0,0.0
535.0,2.0,4.92,paypal,5.0,0.0,2.0
,,,,,,1.0
20.0,1.0,4.74,creditcard,0.0,0.0,0.0
1562.0,1.0,4.97,creditcard,151.0,0.0,0.0
2000.0,1.0,5.04,creditcard,24.0,0.0,0.0
165.0,1.0,4.96,creditcard,0.0,0.0,0.0
147.0,1.0,4.89,creditcard,83.0,0.0,0.0
,,,,,,0.0
276.0,1.0,4.92,creditcard,0.0,0.0,0.0
,,,,,,1.0
,,,,,,0.0
1.0,2.0,4.74,creditcard,0.0,1.0,0.0
1.0,1.0,5.02,creditcard,0.0,1.0,0.0
102.0,1.0,4.88,creditcard,0.0,0.0,0.0
2000.0,1.0,5.03,paypal,851.0,0.0,0.0
1642.0,1.0,3.07,creditcard,304.0,0.0,1.0
586.0,1.0,4.97,paypal,0.0,0.0,0.0
878.0,1.0,4.9,creditcard,0.0,0.0,0.0
1019.0,2.0,4.97,creditcard,0.0,0.0,0.0
2000.0,1.0,4.88,creditcard,1047.0,0.0,0.0
2000.0,1.0,3.95,paypal,954.0,0.0,0.0
31.0,1.0,5.04,creditcard,30.0,0.0,0.0
,,,,,,0.0
32.0,1.0,4.52,creditcard,0.0,0.0,0.0
752.0,1.0,4.92,paypal,0.0,0.0,0.0
485.0,1.0,4.46,paypal,0.0,0.0,1.0
1953.0,1.0,5.03,creditcard,194.0,0.0,0.0
,,,,,,0.0
2000.0,1.0,4.89,paypal,1066.0,0.0,0.0
2000.0,1.0,4.97,creditcard,744.0,0.0,1.0
1.0,1.0,3.48,creditcard,0.0,1.0,0.0
,,,,,,0.0
1602.0,1.0,4.92,creditcard,0.0,0.0,0.0
2000.0,1.0,4.52,creditcard,58.0,0.0,0.0
16.0,1.0,4.88,paypal,0.0,0.0,1.0
28.0,1.0,4.89,creditcard,28.0,0.0,0.0
6.0,1.0,4.75,creditcard,0.0,0.0,0.0
129.0,2.0,4.92,creditcard,0.0,0.0,0.0
73.0,1.0,5.02,creditcard,29.0,0.0,0.0
1589.0,1.0,3.58,creditcard,0.0,0.0,1.0
137.0,2.0,5.02,creditcard,135.0,0.0,0.0
1235.0,1.0,3.95,creditcard,646.0,0.0,0.0
,,,,,,0.0
4.0,1.0,4.84,creditcard,0.0,0.0,0.0
272.0,2.0,5.03,creditcard,0.0,0.0,1.0
,,,,,,2.0
134.0,1.0,4.92,storecredit,0.0,0.0,0.0
1944.0,1.0,4.88,creditcard,45.0,0.0,0.0
2000.0,1.0,5.03,creditcard,1454.0,0.0,1.0
310.0,1.0,4.75,creditcard,0.0,0.0,1.0
72.0,1.0,4.9,creditcard,0.0,0.0,0.0
28.0,1.0,5.04,paypal,0.0,0.0,0.0
773.0,1.0,4.75,creditcard,438.0,0.0,0.0
1627.0,1.0,4.75,creditcard,0.0,0.0,0.0
626.0,1.0,4.96,paypal,596.0,0.0,0.0
2000.0,1.0,4.51,creditcard,1251.0,0.0,0.0
2000.0,1.0,4.9,paypal,0.0,0.0,1.0
1037.0,1.0,4.84,creditcard,0.0,0.0,0.0
2000.0,1.0,4.97,creditcard,361.0,0.0,2.0
1007.0,1.0,4.89,creditcard,0.0,0.0,1.0
2000.0,1.0,4.97,storecredit,428.0,0.0,0.0
941.0,1.0,5.03,creditcard,0.0,0.0,2.0
1016.0,1.0,4.92,paypal,0.0,0.0,0.0
10.0,1.0,4.74,creditcard,10.0,0.0,0.0
1689.0,1.0,4.75,creditcard,0.0,0.0,0.0
10.0,1.0,4.92,creditcard,9.0,0.0,0.0
95.0,1.0,4.89,paypal,17.0,0.0,0.0
,,,,,,0.0
752.0,1.0,4.97,creditcard,0.0,0.0,0.0
,,,,,,0.0
209.0,1.0,4.92,creditcard,134.0,0.0,0.0
1214.0,1.0,4.75,paypal,1.0,0.0,2.0
2.0,1.0,4.89,creditcard,2.0,0.0,2.0
2000.0,1.0,4.06,paypal,0.0,0.0,0.0
11.0,1.0,5.02,storecredit,0.0,0.0,1.0
335.0,1.0,4.52,creditcard,228.0,0.0,0.0
86.0,1.0,4.75,creditcard,0.0,0.0,1.0
2.0,1.0,4.84,creditcard,2.0,0.0,1.0
2000.0,1.0,4.75,creditcard,56.0,0.0,0.0
,,,,,,1.0
462.0,1.0,4.06,creditcard,427.0,0.0,0.0
39.0,1.0,4.74,creditcard,39.0,0.0,0.0
,,,,,,0.0
12.0,1.0,4.06,creditcard,0.0,0.0,0.0
1891.0,1.0,5.04,creditcard,0.0,0.0,1.0
484.0,1.0,4.89,paypal,484.0,0.0,1.0
1826.0,1.0,4.89,paypal,0.0,0.0,0.0
,,,,,,0.0
449.0,1.0,4.88,creditcard,448.0,0.0,2.0
1871.0,1.0,4.51,creditcard,619.0,0.0,1.0
1635.0,1.0,5.03,creditcard,82.0,0.0,2.0
66.0,1.0,4.06,creditcard,0.0,0.0,0.0
2000.0,1.0,4.92,paypal,271.0,0.0,0.0
79.0,1.0,4.75,creditcard,79.0,0.0,0.0
454.0,1.0,5.04,creditcard,364.0,0.0,1.0
,,,,,,1.0
1103.0,1.0,4.84,paypal,0.0,0.0,0.0
,,,,,,0.0
,,,,,,2.0
127.0,1.0,4.92,creditcard,48.0,0.0,0.0
117.0,1.0,4.89,creditcard,0.0,0.0,0.0
106.0,1.0,4.9,creditcard,0.0,0.0,0.0
1621.0,1.0,3.07,paypal,0.0,0.0,1.0
431.0,1.0,4.84,creditcard,0.0,0.0,0.0
2000.0,1.0,4.84,creditcard,84.0,0.0,0.0
653.0,1.0,4.75,paypal,0.0,0.0,0.0
1223.0,1.0,4.92,creditcard,0.0,0.0,1.0
2.0,1.0,4.97,creditcard,2.0,0.0,0.0
115.0,1.0,5.02,creditcard,99.0,0.0,0.0
2000.0,1.0,4.06,creditcard,1.0,0.0,0.0
550.0,1.0,4.92,paypal,519.0,0.0,1.0
1547.0,1.0,5.02,creditcard,0.0,0.0,0.0
,,,,,,0.0
1845.0,1.0,4.75,creditcard,624.0,0.0,2.0
1786.0,1.0,4.06,paypal,0.0,0.0,0.0
763.0,1.0,4.97,paypal,0.0,0.0,0.0
266.0,1.0,4.06,creditcard,0.0,0.0,0.0
913.0,2.0,4.75,paypal,228.0,0.0,0.0
1417.0,1.0,4.92,paypal,0.0,0.0,0.0
15.0,1.0,4.75,creditcard,0.0,0.0,1.0
,,,,,,1.0
12.0,1.0,4.88,creditcard,5.0,0.0,0.0
,,,,,,0.0
1842.0,1.0,4.96,creditcard,1.0,0.0,0.0
623.0,1.0,3.48,creditcard,6.0,0.0,1.0
2.0,1.0,4.97,storecredit,0.0,0.0,0.0
2000.0,1.0,5.03,paypal,0.0,0.0,1.0
2000.0,1.0,4.52,paypal,597.0,0.0,0.0
2000.0,1.0,4.46,creditcard,509.0,0.0,1.0
,,,,,,0.0
5.0,1.0,5.03,creditcard,0.0,0.0,0.0
,,,,,,0.0
288.0,1.0,5.03,storecredit,0.0,0.0,1.0
908.0,1.0,4.51,creditcard,0.0,0.0,1.0
2000.0,1.0,3.95,creditcard,1407.0,0.0,2.0
196.0,1.0,3.58,paypal,196.0,0.0,1.0
5.0,1.0,4.75,creditcard,5.0,0.0,0.0
,,,,,,1.0
26.0,1.0,4.88,creditcard,0.0,0.0,0.0
8.0,1.0,5.03,creditcard,7.0,0.0,1.0
4.0,1.0,4.52,creditcard,3.0,0.0,0.0
181.0,1.0,4.84,storecredit,0.0,0.0,0.0
2000.0,1.0,5.04,paypal,0.0,0.0,0.0
2000.0,1.0,4.51,creditcard,27.0,0.0,0.0
367.0,1.0,4.46,creditcard,1.0,0.0,0.0
2000.0,1.0,4.88,paypal,326.0,0.0,1.0
2000.0,1.0,4.88,paypal,467.0,0.0,1.0
2000.0,1.0,4.97,creditcard,49.0,0.0,0.0
,,,,,,1.0
115.0,1.0,5.03,creditcard,0.0,0.0,0.0
680.0,1.0,4.88,creditcard,0.0,0.0,0.0
842.0,1.0,3.95,creditcard,839.0,0.0,2.0
1919.0,1.0,4.75,creditcard,0.0,0.0,1.0
,,,,,,2.0
,,,,,,0.0
109.0,1.0,5.03,storecredit,0.0,0.0,0.0
128.0,1.0,5.04,creditcard,128.0,0.0,1.0
81.0,1.0,4.9,creditcard,0.0,0.0,0.0
2000.0,1.0,4.9,creditcard,977.0,0.0,0.0
1048.0,1.0,5.03,creditcard,0.0,0.0,1.0
,,,,,,1.0
162.0,1.0,4.96,creditcard,106.0,0.0,1.0
319.0,1.0,4.74,paypal,0.0,0.0,0.0
1097.0,1.0,4.97,paypal,0.0,0.0,0.0
,,,,,,1.0
,,,,,,0.0
457.0,2.0,3.95,storecredit,0.0,0.0,1.0
1089.0,1.0,4.84,paypal,0.0,0.0,0.0
672.0,1.0,4.74,creditcard,93.0,0.0,1.0
,,,,,,0.0
628.0,1.0,4.51,creditcard,0.0,0.0,0.0
1044.0,1.0,5.03,creditcard,312.0,0.0,0.0
2000.0,1.0,4.75,creditcard,0.0,0.0,2.0
,,,,,,0.0
,,,,,,0.0
1376.0,1.0,4.97,paypal,477.0,0.0,1.0
20.0,1.0,4.51,paypal,0.0,0.0,0.0
163.0,1.0,4.74,creditcard,140.0,0.0,0.0
982.0,4.0,3.07,creditcard,616.0,0.0,0.0
677.0,1.0,5.02,paypal,0.0,0.0,0.0
117.0,1.0,4.06,creditcard,0.0,0.0,0.0
167.0,1.0,3.58,creditcard,166.0,0.0,0.0
561.0,2.0,5.02,creditcard,222.0,0.0,1.0
582.0,1.0,4.92,creditcard,424.0,0.0,0.0
60.0,1.0,4.52,creditcard,60.0,0.0,0.0
1611.0,1.0,4.51,paypal,432.0,0.0,2.0
,,,,,,1.0
2.0,1.0,4.92,creditcard,0.0,0.0,0.0
,,,,,,1.0
,,,,,,0.0
247.0,1.0,5.04,paypal,246.0,0.0,2.0
,,,,,,0.0
2.0,1.0,4.88,creditcard,0.0,0.0,0.0
2000.0,1.0,4.51,storecredit,0.0,0.0,0.0
264.0,1.0,4.75,creditcard,0.0,0.0,2.0
2000.0,1.0,4.89,creditcard,493.0,0.0,0.0
2000.0,1.0,3.48,creditcard,483.0,0.0,1.0
834.0,1.0,4.52,creditcard,834.0,0.0,0.0
1801.0,1.0,5.04,creditcard,1765.0,0.0,0.0
,,,,,,1.0
351.0,1.0,4.89,creditcard,0.0,0.0,1.0
,,,,,,0.0
13.0,1.0,4.96,creditcard,12.0,0.0,0.0
1774.0,1.0,4.96,creditcard,65.0,0.0,1.0
1697.0,1.0,4.75,creditcard,0.0,0.0,0.0
200.0,1.0,4.88,creditcard,199.0,0.0,0.0
2000.0,1.0,4.89,creditcard,177.0,0.0,0.0
2000.0,1.0,4.89,paypal,426.0,0.0,1.0
10.0,1.0,4.74,creditcard,9.0,0.0,1.0
759.0,1.0,4.89,paypal,0.0,0.0,0.0
2.0,1.0,5.04,creditcard,1.0,0.0,0.0
2.0,1.0,4.84,creditcard,0.0,0.0,0.0
2000.0,1.0,4.52,paypal,1056.0,0.0,0.0
2000.0,1.0,3.58,creditcard,185.0,0.0,0.0
717.0,1.0,4.75,creditcard,0.0,0.0,0.0
2000.0,1.0,4.9,creditcard,1004.0,0.0,0.0
369.0,1.0,4.9,storecredit,0.0,0.0,1.0
27.0,1.0,4.84,paypal,0.0,0.0,0.0
896.0,1.0,4.52,storecredit,9.0,0.0,0.0
2000.0,1.0,4.92,creditcard,1322.0,0.0,1.0
1583.0,1.0,4.46,creditcard,1.0,0.0,1.0
1499.0,1.0,5.04,creditcard,1.0,0.0,0.0
392.0,1.0,4.92,creditcard,77.0,0.0,0.0
962.0,1.0,5.04,paypal,20.0,0.0,0.0
830.0,1.0,4.75,creditcard,38.0,0.0,0.0
15.0,1.0,4.92,paypal,0.0,0.0,0.0
,,,,,,0.0
518.0,1.0,4.97,creditcard,518.0,0.0,1.0
1542.0,1.0,4.84,creditcard,568.0,0.0,0.0
2000.0,1.0,5.02,paypal,60.0,0.0,0.0
,,,,,,0.0
,,,,,,0.0
2000.0,1.0,4.96,creditcard,30.0,0.0,0.0
3.0,1.0,4.9,creditcard,3.0,0.0,0.0
,,,,,,1.0
2000.0,1.0,3.48,paypal,116.0,0.0,0.0
1960.0,1.0,4.92,paypal,506.0,0.0,1.0
69.0,1.0,4.89,creditcard,0.0,0.0,1.0
298.0,1.0,4.74,creditcard,0.0,0.0,0.0
275.0,1.0,4.92,creditcard,1.0,0.0,0.0
224.0,1.0,4.75,creditcard,224.0,0.0,0.0
986.0,1.0,4.9,creditcard,0.0,0.0,0.0
172.0,1.0,5.02,creditcard,146.0,0.0,0.0
2000.0,1.0,4.75,creditcard,472.0,0.0,0.0
57.0,1.0,4.06,creditcard,57.0,0.0,0.0
,,,,,,0.0
7.0,1.0,4.88,paypal,0.0,0.0,0.0
678.0,1.0,4.75,paypal,376.0,0.0,0.0
2.0,1.0,5.04,paypal,0.0,0.0,0.0
215.0,1.0,4.97,creditcard,0.0,0.0,0.0
11.0,1.0,4.74,paypal,10.0,0.0,0.0
976.0,1.0,4.9,creditcard,0.0,0.0,0.0
527.0,1.0,4.9,creditcard,508.0,0.0,0.0
,,,,,,0.0
1025.0,1.0,4.75,creditcard,179.0,0.0,1.0
6.0,3.0,4.89,creditcard,6.0,0.0,0.0
1983.0,1.0,4.96,paypal,0.0,0.0,1.0
181.0,1.0,4.74,creditcard,0.0,0.0,0.0
,,,,,,0.0
14.0,1.0,4.84,paypal,0.0,0.0,0.0
,,,,,,0.0
879.0,1.0,5.02,paypal,0.0,0.0,0.0
16.0,1.0,4.75,creditcard,15.0,0.0,0.0
2000.0,1.0,5.04,paypal,67.0,0.0,0.0
78.0,1.0,4.74,creditcard,0.0,0.0,0.0
955.0,1.0,4.74,creditcard,0.0,0.0,0.0
912.0,1.0,4.92,creditcard,3.0,0.0,0.0
2.0,1.0,3.48,creditcard,2.0,0.0,0.0
229.0,1.0,4.52,creditcard,205.0,0.0,1.0
621.0,2.0,4.75,creditcard,527.0,0.0,0.0
866.0,1.0,4.97,paypal,627.0,0.0,0.0
,,,,,,0.0
440.0,1.0,4.97,creditcard,124.0,0.0,1.0
13.0,1.0,4.92,creditcard,12.0,0.0,0.0
406.0,1.0,4.06,storecredit,0.0,0.0,0.0
145.0,1.0,4.92,paypal,144.0,0.0,0.0
2000.0,1.0,5.04,creditcard,0.0,0.0,1.0
1938.0,1.0,4.96,creditcard,563.0,0.0,1.0
4.0,1.0,5.02,creditcard,0.0,0.0,1.0
1497.0,1.0,4.75,storecredit,0.0,0.0,0.0
70.0,1.0,4.51,creditcard,0.0,0.0,1.0
2000.0,1.0,4.75,creditcard,106.0,0.0,0.0
131.0,1.0,4.52,paypal,0.0,0.0,0.0
389.0,1.0,4.88,creditcard,0.0,0.0,1.0
1269.0,1.0,5.04,creditcard,1268.0,0.0,0.0
,,,,,,1.0
746.0,1.0,4.75,creditcard,184.0,0.0,0.0
586.0,1.0,4.9,paypal,0.0,0.0,1.0
2.0,1.0,4.88,creditcard,1.0,0.0,0.0
323.0,1.0,4.89,paypal,0.0,0.0,0.0
127.0,1.0,4.75,creditcard,0.0,0.0,2.0
1945.0,1.0,4.51,storecredit,86.0,0.0,1.0
,,,,,,1.0
754.0,1.0,4.75,creditcard,293.0,0.0,2.0
,,,,,,1.0
163.0,1.0,4.88,paypal,0.0,0.0,0.0
1338.0,1.0,4.74,creditcard,241.0,0.0,1.0
1252.0,1.0,4.92,paypal,0.0,0.0,1.0
331.0,1.0,4.96,creditcard,0.0,0.0,0.0
612.0,1.0,5.04,creditcard,0.0,0.0,1.0
2000.0,1.0,4.88,paypal,154.0,0.0,2.0
43.0,1.0,4.75,creditcard,0.0,0.0,0.0
1954.0,1.0,4.75,creditcard,0.0,0.0,0.0
216.0,1.0,4.88,storecredit,0.0,0.0,0.0
,,,,,,1.0
486.0,5.0,4.52,creditcard,485.0,0.0,1.0
2000.0,1.0,4.97,creditcard,0.0,0.0,0.0
